PlantaPorteria_num,ClaveTransportista_num,EmpresaTransportista_num,IdentificacionChofer_num,NumeroProveedor_num,UsuarioPermisoCirculacionIngreso_num,UsuarioEgreso_num,UsuarioPesadaEntrada_num,UsuarioControla_num,UsuarioInsAuditoria_num,UsuarioInspeccion_num,UsuarioDescarga_num,UsuarioPesadaSalida_num
1,63,107,837,1,11,14,2,17,1,21,21,2
1,86,34,52,20,11,12,2,17,1,21,21,2
1,89,98,133,2,39,12,2,23,1,19,19,2
1,9,35,724,12,8,24,2,23,1,14,14,2
1,86,34,406,20,11,12,2,17,9,8,8,2
1,86,34,687,20,23,24,2,19,6,5,5,2
1,86,34,687,20,23,24,2,19,1,5,5,2
1,89,98,1405,22,23,9,2,19,1,8,8,2
1,86,34,285,20,23,24,2,19,1,5,5,2
1,88,76,1457,22,8,44,2,17,1,8,8,2
1,121,133,1437,2,42,24,2,23,1,14,14,2
1,137,122,1260,19,42,44,2,23,1,5,5,2
1,63,107,868,1,33,34,2,17,1,21,21,2
1,63,107,837,20,8,9,2,17,1,21,21,2
1,63,107,614,1,8,9,2,19,1,5,5,2
1,63,107,544,1,33,34,2,17,1,19,19,2
1,7,61,1592,6,33,44,2,17,1,21,21,2
1,62,82,1232,49,42,12,2,23,1,14,14,2
1,89,98,831,2,42,34,2,23,19,19,19,2
1,86,34,504,20,33,34,2,19,1,14,14,2
1,63,107,815,51,11,9,2,17,1,19,19,2
1,18,114,1269,19,13,14,2,17,1,21,21,2
1,63,107,545,1,8,34,2,23,1,19,19,2
1,63,107,759,1,11,12,2,17,1,8,8,2
1,143,112,1248,96,8,44,2,27,1,14,14,2
1,86,34,932,20,23,24,2,19,1,14,14,2
1,63,107,614,1,8,44,2,27,1,14,14,2
1,89,98,133,2,23,24,2,19,1,5,5,2
1,86,34,573,20,23,24,2,19,1,5,5,2
1,144,80,739,22,23,44,2,17,1,8,8,2
1,63,107,758,51,8,9,2,17,1,8,8,2
1,86,34,319,20,8,9,2,17,1,8,8,2
1,63,107,764,20,11,12,2,17,1,21,21,2
1,63,107,730,1,33,12,2,27,1,14,14,2
1,121,133,1444,22,33,44,2,17,21,21,21,2
1,86,34,508,20,33,44,2,17,1,21,21,2
1,63,107,931,1,33,34,2,17,1,19,19,2
1,63,107,978,51,42,44,2,19,1,21,21,2
1,87,139,453,8,42,44,2,19,1,19,19,2
1,86,34,360,20,42,44,2,19,1,21,21,2
1,138,86,1457,22,33,34,2,23,1,19,19,2
1,86,34,90,20,33,34,2,19,1,14,14,2
1,63,107,614,1,11,12,2,17,1,21,21,2
1,59,54,282,18,39,12,2,23,1,21,21,2
1,140,97,1316,111,39,34,2,23,1,14,14,2
1,28,95,135,21,11,9,2,23,1,21,21,2
1,87,139,844,8,8,34,2,23,1,21,21,2
1,87,139,1705,8,33,44,2,27,1,14,14,2
1,87,139,1705,8,23,34,2,19,1,14,14,2
1,63,107,544,51,8,9,2,27,14,14,14,2
1,122,72,1783,3,11,12,2,23,1,8,8,2
1,85,80,680,65,23,24,2,27,1,14,14,2
1,86,34,360,20,11,12,2,19,1,14,14,2
1,63,107,545,1,42,44,2,17,1,14,14,2
1,121,133,1449,22,23,44,2,17,1,8,8,2
1,86,34,384,20,8,44,2,17,1,8,8,2
1,63,107,837,20,42,44,2,23,1,8,8,2
1,89,98,297,2,23,24,2,19,1,14,14,2
1,86,34,1032,20,23,12,2,19,1,14,14,2
1,144,80,988,22,11,9,2,17,1,21,21,2
1,87,139,1599,8,42,44,2,19,1,19,19,2
1,94,61,1694,6,42,34,2,23,1,14,14,2
1,85,80,511,2,11,12,2,17,1,19,19,2
1,86,34,508,20,8,9,2,23,1,19,19,2
1,59,54,121,8,8,12,2,23,1,5,5,2
1,73,39,299,6,11,12,2,17,1,21,21,2
1,63,107,1001,51,39,40,2,23,1,19,19,2
1,63,107,614,1,33,9,2,23,1,14,14,2
1,85,80,358,2,42,12,2,27,14,8,8,2
1,63,107,868,1,11,12,2,19,1,19,19,2
1,63,107,759,20,23,24,2,19,1,5,5,2
1,89,98,831,2,42,44,2,23,1,8,8,2
1,63,107,807,20,33,34,2,27,1,14,14,2
1,86,34,573,20,11,12,2,27,1,14,14,2
1,86,34,285,20,11,12,2,23,1,14,14,2
1,63,107,911,1,11,34,2,27,1,21,21,2
1,63,107,758,51,11,24,2,27,1,21,21,2
1,63,107,980,1,33,44,2,17,6,5,5,2
1,63,107,807,51,42,9,2,23,19,19,19,2
1,62,82,1445,49,42,34,2,23,1,19,19,2
1,63,107,980,1,42,34,2,23,1,19,19,2
1,85,80,1461,49,42,12,2,23,1,14,14,2
1,144,80,739,22,33,34,2,19,1,14,14,2
1,63,107,815,51,11,12,2,17,1,5,5,2
1,86,34,384,20,39,40,2,23,1,19,19,2
1,86,34,573,20,39,34,2,23,1,14,14,2
1,63,107,931,1,39,34,2,27,1,14,14,2
1,87,139,453,8,11,34,2,17,1,21,21,2
1,63,107,838,51,8,34,2,23,1,21,21,2
1,63,107,807,20,11,12,2,23,1,8,8,2
1,63,107,838,20,23,24,2,27,1,5,5,2
1,63,107,764,20,23,24,2,17,1,5,5,2
1,67,83,455,22,42,24,2,23,1,8,8,2
1,86,34,486,20,23,24,2,19,14,14,14,2
1,86,34,319,20,42,44,2,23,1,19,19,2
1,18,114,1793,19,33,14,2,17,1,21,21,2
1,89,98,1038,2,11,12,2,17,1,21,21,2
1,63,107,868,1,11,9,2,17,21,19,19,2
1,86,34,763,20,11,9,2,23,1,19,19,2
1,86,34,384,20,8,9,2,17,21,5,5,2
1,63,107,931,51,8,9,2,17,21,5,5,2
1,86,34,486,20,23,24,2,27,1,5,5,2
1,63,107,868,1,33,34,2,17,1,5,5,2
1,63,107,730,51,33,12,2,17,1,14,14,2
1,63,107,582,1,11,12,2,23,1,14,14,2
1,63,107,544,1,13,12,2,23,14,14,14,2
1,63,107,980,1,33,34,2,17,1,19,19,2
1,86,34,90,20,33,34,2,17,1,5,5,2
1,86,34,313,20,33,34,2,17,1,5,5,2
1,63,107,545,1,23,24,2,19,1,14,14,2
1,86,34,406,20,23,12,2,19,1,8,8,2
1,143,112,1248,96,11,12,2,17,9,8,8,2
1,63,107,1001,1,11,12,2,17,9,8,8,2
1,86,34,360,20,8,9,2,23,1,21,21,2
1,63,107,758,51,33,34,2,23,1,21,21,2
1,63,107,868,1,11,44,2,17,1,8,8,2
1,63,107,730,1,11,12,2,23,1,8,8,2
1,87,139,794,2,11,24,2,23,1,5,5,2
1,86,34,932,20,42,44,2,17,1,14,14,2
1,63,107,545,1,42,44,2,23,1,8,8,2
1,144,80,988,22,23,44,2,17,1,8,8,2
1,86,34,573,20,23,24,2,17,1,5,5,2
1,122,72,1786,3,11,44,2,17,1,19,19,2
1,86,34,52,20,11,9,2,23,1,19,19,2
1,86,34,687,20,11,12,2,17,1,21,21,2
1,63,107,838,1,8,12,2,27,14,14,14,2
1,86,34,52,20,8,9,2,17,1,21,21,2
1,63,107,1001,51,23,12,2,19,1,8,8,2
1,63,107,730,1,11,12,2,17,1,8,8,2
1,121,133,1444,2,11,12,2,17,1,8,8,2
1,63,107,1001,20,11,12,2,23,1,19,19,2
1,63,107,759,20,33,24,2,17,1,14,14,2
1,63,107,544,20,23,24,2,17,1,14,14,2
1,63,107,582,1,42,44,2,23,1,8,8,2
1,63,107,868,1,42,44,2,23,1,8,8,2
1,63,107,544,1,42,34,2,23,1,14,14,2
1,87,139,328,8,42,34,2,23,1,14,14,2
1,122,72,1775,3,11,9,2,17,19,14,14,2
1,63,107,614,1,11,9,2,23,1,19,19,2
1,144,80,1602,22,8,34,2,23,1,14,14,2
1,86,34,90,20,11,34,2,27,1,14,14,2
1,63,107,582,1,11,34,2,23,1,19,19,2
1,86,34,313,20,33,34,2,17,1,5,5,2
1,63,107,544,1,42,44,2,19,21,21,21,2
1,13,50,874,6,42,34,2,23,1,14,14,2
1,63,107,764,20,11,12,2,17,21,21,21,2
1,8,58,822,2,39,12,2,23,1,19,19,2
1,122,72,1542,3,39,34,2,23,1,14,14,2
1,63,107,841,20,39,40,2,23,1,19,19,2
1,63,107,868,51,11,12,2,17,1,21,21,2
1,89,98,684,2,11,12,2,17,1,5,5,2
1,63,107,764,20,13,12,2,17,1,21,21,2
1,86,34,763,20,8,9,2,23,1,21,21,2
1,63,107,980,51,23,24,2,19,14,14,14,2
1,63,107,764,1,33,44,2,27,1,14,14,2
1,86,34,508,20,23,24,2,17,1,14,14,2
1,89,98,880,2,23,24,2,19,1,5,5,2
1,63,107,759,36,42,44,2,23,1,19,19,2
1,63,107,1001,36,33,34,2,19,1,14,14,2
1,121,133,1437,2,11,9,2,17,1,19,19,2
1,67,83,988,22,11,24,2,27,1,21,21,2
1,122,72,1295,3,11,44,2,23,1,19,19,2
1,63,107,838,20,33,34,2,19,1,14,14,2
1,63,107,807,20,33,34,2,19,1,14,14,2
1,13,50,874,6,11,9,2,17,1,19,19,2
1,63,107,837,20,13,9,2,23,1,19,19,2
1,63,107,1091,51,13,9,2,23,1,19,19,2
1,130,90,1248,96,8,34,2,23,1,14,14,2
1,86,34,573,20,33,34,2,27,1,14,14,2
1,86,34,319,20,11,12,2,17,1,21,21,2
1,63,107,544,1,39,40,2,23,1,19,19,2
1,85,80,511,2,23,24,2,27,1,14,14,2
1,89,98,1039,2,42,24,2,23,1,5,5,2
1,89,98,133,2,8,44,2,17,1,8,8,2
1,89,98,683,2,33,12,2,17,1,14,14,2
1,63,107,1001,20,23,12,2,19,1,5,5,2
1,122,72,1770,3,11,34,2,23,1,19,19,2
1,63,107,911,1,33,34,2,23,1,14,14,2
1,89,98,1039,2,11,12,2,17,1,21,21,2
1,86,34,1006,12,13,9,2,17,1,19,19,2
1,63,107,980,1,11,9,2,23,1,19,19,2
1,28,95,189,21,11,9,2,23,19,19,19,2
1,18,114,1257,19,11,40,2,17,1,19,19,2
1,144,80,928,22,33,12,2,27,14,21,21,2
1,122,72,1784,3,33,12,2,27,21,21,21,2
1,89,98,297,2,11,24,2,17,1,19,19,2
1,13,50,688,6,11,24,2,17,1,19,19,2
1,13,50,454,18,23,34,2,23,1,21,21,2
1,63,107,759,1,42,44,2,23,1,21,21,2
1,63,107,758,51,8,9,2,19,1,14,14,2
1,78,63,1003,87,42,44,2,27,1,14,14,2
1,85,80,1421,2,42,12,2,27,1,8,8,2
1,63,107,764,20,11,12,2,17,1,8,8,2
1,69,20,1248,96,11,12,2,17,1,8,8,2
1,86,34,932,20,23,9,2,17,1,8,8,2
1,63,107,582,1,42,9,2,17,1,8,8,2
1,63,107,614,1,42,44,2,23,1,19,19,2
1,63,107,764,36,33,34,2,19,14,14,14,2
1,86,34,204,20,33,12,2,19,1,21,21,2
1,86,34,90,20,13,12,2,27,1,21,21,2
1,87,139,794,2,23,12,2,19,1,14,14,2
1,28,95,189,21,11,12,2,23,1,14,14,2
1,63,107,911,1,11,12,2,23,1,14,14,2
1,63,107,868,1,33,12,2,17,1,14,14,2
1,63,107,764,20,11,12,2,23,1,14,14,2
1,144,80,604,57,42,34,2,19,1,19,19,2
1,92,62,1641,6,42,34,2,23,1,14,14,2
1,89,98,1412,22,13,44,2,17,1,19,19,2
1,63,107,759,20,42,44,2,23,1,21,21,2
1,85,80,358,2,42,24,2,23,1,5,5,2
1,86,34,285,20,23,24,2,19,1,5,5,2
1,63,107,758,1,23,44,2,27,1,5,5,2
1,9,35,763,20,23,24,2,19,1,5,5,2
1,63,107,582,1,23,12,2,19,1,19,19,2
1,63,107,807,20,47,34,2,19,1,14,14,2
1,85,80,680,65,33,12,2,27,1,21,21,2
1,144,80,364,15,11,12,2,19,1,21,21,2
1,17,99,55,43,11,12,2,17,1,21,21,2
1,17,99,55,43,11,12,2,17,1,21,21,2
1,85,80,680,65,33,12,2,27,1,14,14,2
1,35,65,41,109,11,12,2,17,1,8,8,2
1,35,65,667,109,11,12,2,23,1,8,8,2
1,85,80,823,54,33,12,2,27,1,21,21,2
1,13,50,659,43,11,12,2,17,1,19,19,2
1,13,50,659,43,11,44,2,17,1,19,19,2
1,17,99,55,43,33,44,2,17,1,21,21,2
1,13,50,659,43,42,12,2,23,19,14,14,2
1,144,80,1438,41,42,24,2,23,1,5,5,2
1,91,4,200,37,11,12,2,27,14,14,14,2
1,91,4,200,37,11,12,2,17,1,21,21,2
1,144,80,1513,31,23,44,2,17,1,8,8,2
1,48,23,507,102,11,12,2,17,1,21,21,2
1,48,23,966,102,13,40,2,17,1,21,21,2
1,78,63,1003,87,11,12,2,17,1,19,19,2
1,85,80,1659,38,23,12,2,19,1,21,21,2
1,48,23,966,71,42,44,2,19,1,21,21,2
1,144,80,364,15,11,24,2,27,1,21,21,2
1,87,139,310,8,42,44,2,23,1,21,21,2
1,17,99,108,29,11,12,2,23,1,14,14,2
1,85,80,1409,66,42,9,2,23,1,19,19,2
1,144,80,1425,66,39,40,2,23,19,19,19,2
1,17,99,572,100,33,9,2,23,1,14,14,2
1,17,99,572,100,23,24,2,27,6,5,5,2
1,9,35,406,20,39,40,2,17,21,19,19,2
1,86,34,204,20,39,40,2,17,1,21,21,2
1,63,107,582,51,39,40,2,17,1,21,21,2
1,63,107,1091,1,11,24,2,23,1,19,19,2
1,86,34,508,20,13,14,2,17,1,21,21,2
1,144,80,928,22,39,40,2,23,1,19,19,2
1,63,107,911,1,23,14,2,27,1,19,19,2
1,86,34,360,20,42,44,2,27,14,14,14,2
1,85,80,358,2,23,34,2,27,1,14,14,2
1,18,114,1795,19,47,49,2,27,1,14,14,2
1,89,98,684,2,23,12,2,19,1,21,21,2
1,63,107,911,1,23,24,2,19,1,5,5,2
1,63,107,544,1,23,24,2,27,1,5,5,2
1,89,98,684,2,11,12,2,27,1,21,21,2
1,89,98,683,2,39,40,2,17,1,21,21,2
1,86,34,913,20,39,40,2,17,21,21,21,2
1,63,107,841,20,45,40,2,17,1,21,21,2
1,86,34,504,20,13,14,2,17,1,5,5,2
1,59,54,748,18,33,44,2,27,1,14,14,2
1,69,20,1206,96,33,44,2,27,1,14,14,2
1,130,90,1248,96,42,44,2,27,1,14,14,2
1,8,58,822,2,42,44,2,27,1,14,14,2
1,87,139,1599,8,42,44,2,27,1,14,14,2
1,144,80,1602,22,23,44,2,19,1,19,19,2
1,63,107,911,1,13,14,2,23,1,19,19,2
1,63,107,1091,20,13,14,2,23,1,19,19,2
1,86,34,504,20,11,12,2,27,1,5,5,2
1,86,34,913,20,11,12,2,27,1,5,5,2
1,63,107,764,20,23,24,2,19,19,19,19,2
1,86,34,504,20,11,12,2,27,1,21,21,2
1,86,34,360,20,39,40,2,17,1,21,21,2
1,144,80,739,22,23,14,2,27,14,14,14,2
1,63,107,759,20,11,14,2,23,1,5,5,2
1,63,107,1091,20,11,12,2,23,1,5,5,2
1,89,98,1038,2,23,24,2,23,1,14,14,2
1,63,107,730,1,23,24,2,23,1,19,19,2
1,89,98,133,2,23,44,2,19,1,5,5,2
1,9,35,406,20,13,14,2,23,1,19,19,2
1,63,107,545,1,11,12,2,27,1,5,5,2
1,63,107,582,1,23,24,2,19,1,19,19,2
1,63,107,918,20,33,12,2,27,1,14,14,2
1,63,107,759,20,11,12,2,27,1,21,21,2
1,86,34,360,20,11,12,2,23,1,21,21,2
1,86,34,486,20,45,40,2,17,1,21,21,2
1,86,34,384,20,33,34,2,23,1,14,14,2
1,63,107,614,1,11,44,2,23,1,5,5,2
1,63,107,758,1,13,12,2,17,1,14,14,2
1,86,34,508,20,23,24,2,17,1,5,5,2
1,86,34,687,20,23,14,2,17,21,21,21,2
1,59,54,800,1,13,14,2,17,1,21,21,2
1,89,98,683,2,42,24,2,23,1,19,19,2
1,86,34,285,20,23,24,2,27,19,19,19,2
1,86,34,319,20,42,44,2,27,1,14,14,2
1,86,34,505,20,23,24,2,19,1,5,5,2
1,59,54,398,18,23,24,2,27,1,5,5,2
1,63,107,843,1,23,24,2,27,1,5,5,2
1,86,34,90,20,13,14,2,23,1,19,19,2
1,86,34,932,20,11,34,2,27,1,14,14,2
1,18,114,1352,19,39,40,2,17,21,19,19,2
1,59,54,748,18,42,12,2,17,1,5,5,2
1,86,34,687,20,13,14,2,17,1,14,14,2
1,140,97,1334,111,23,24,2,27,1,5,5,2
1,122,72,1315,3,13,14,2,17,1,21,21,2
1,86,34,508,20,42,44,2,17,1,21,21,2
1,63,107,614,1,42,44,2,23,1,21,21,2
1,63,107,837,20,42,24,2,23,1,21,21,2
1,86,34,319,20,23,24,2,19,1,5,5,2
1,86,34,504,20,23,24,2,19,1,5,5,2
1,87,139,888,8,11,24,2,27,6,5,5,2
1,87,139,889,8,11,24,2,27,1,19,19,2
1,63,107,545,1,23,24,2,19,1,19,19,2
1,89,98,684,2,39,40,2,17,1,21,21,2
1,59,54,748,18,39,40,2,17,1,19,19,2
1,86,34,360,20,39,40,2,17,1,21,21,2
1,63,107,544,1,23,24,2,17,1,14,14,2
1,73,39,299,1,13,24,2,27,1,5,5,2
1,63,107,730,1,13,12,2,23,1,5,5,2
1,63,107,730,1,39,40,2,23,1,19,19,2
1,87,139,689,8,39,24,2,23,1,19,19,2
1,85,80,358,2,39,24,2,23,1,5,5,2
1,144,80,604,22,39,24,2,23,1,19,19,2
1,63,107,911,1,39,40,2,23,1,19,19,2
1,89,98,1039,2,39,24,2,23,1,5,5,2
1,63,107,764,20,13,14,2,17,1,5,5,2
1,86,34,589,20,13,49,2,17,1,21,21,2
1,87,139,310,8,42,34,2,17,1,14,14,2
1,86,34,285,20,23,24,2,19,1,14,14,2
1,122,72,1542,3,23,44,2,27,1,21,21,2
1,87,139,295,8,42,14,2,23,1,5,5,2
1,85,80,680,65,13,24,2,19,1,5,5,2
1,86,34,573,20,13,24,2,19,1,5,5,2
1,63,107,868,51,23,24,2,27,1,5,5,2
1,63,107,807,20,42,44,2,23,1,19,19,2
1,86,34,932,20,23,24,2,19,1,5,5,2
1,122,72,1783,3,23,24,2,19,1,5,5,2
1,86,34,573,20,11,12,2,27,1,19,19,2
1,59,54,800,1,13,14,2,27,1,14,14,2
1,63,107,730,1,13,14,2,27,1,14,14,2
1,144,80,739,22,13,24,2,23,1,19,19,2
1,63,107,758,1,23,24,2,27,1,14,14,2
1,85,80,1221,109,23,24,2,19,1,14,14,2
1,86,34,360,20,23,44,2,19,19,19,19,2
1,122,72,1783,3,13,44,2,23,1,19,19,2
1,86,34,589,20,42,44,2,23,1,19,19,2
1,63,107,1091,20,23,12,2,27,1,5,5,2
1,86,34,573,20,23,24,2,19,1,14,14,2
1,86,34,360,20,11,12,2,27,1,21,21,2
1,63,107,843,20,47,49,2,19,1,14,14,2
1,86,34,573,20,39,47,2,17,1,21,21,2
1,86,34,204,20,39,40,2,17,1,21,21,2
1,86,34,285,20,39,40,2,23,1,19,19,2
1,86,34,319,20,33,49,2,19,1,14,14,2
1,63,107,980,51,47,34,2,19,1,14,14,2
1,63,107,807,20,42,12,2,17,1,19,19,2
1,63,107,614,1,23,24,2,17,1,14,14,2
1,59,54,912,1,13,14,2,27,1,14,14,2
1,89,98,133,2,11,40,2,23,1,5,5,2
1,86,34,52,20,23,24,2,17,1,5,5,2
1,9,35,763,20,23,14,2,17,1,21,21,2
1,86,34,384,20,13,14,2,17,1,21,21,2
1,89,98,133,2,39,14,2,23,1,19,19,2
1,86,34,313,20,42,12,2,17,1,21,21,2
1,86,34,504,20,11,44,2,17,19,21,21,2
1,67,83,736,57,42,24,2,17,1,14,14,2
1,63,107,758,1,23,24,2,27,14,14,14,2
1,89,98,684,2,23,24,2,19,1,5,5,2
1,89,98,1038,2,23,24,2,19,1,5,5,2
1,63,107,759,20,42,44,2,23,1,21,21,2
1,63,107,843,1,13,12,2,23,1,19,19,2
1,87,139,888,8,23,24,2,19,6,5,5,2
1,63,107,544,1,23,34,2,23,1,21,21,2
1,18,114,1279,19,47,49,2,19,14,14,14,2
1,86,34,1007,20,11,24,2,27,1,5,5,2
1,86,34,348,20,11,24,2,27,1,5,5,2
1,63,107,980,1,11,12,2,27,1,14,14,2
1,63,107,837,36,23,24,2,23,14,14,14,2
1,79,96,1401,90,8,12,2,23,1,14,14,2
1,79,96,1443,90,13,40,2,17,1,19,19,2
1,85,80,823,54,42,44,2,19,1,19,19,2
1,63,107,807,36,11,12,2,23,1,19,19,2
1,63,107,841,36,39,40,2,23,1,19,19,2
1,63,107,843,1,23,24,2,23,1,14,14,2
1,63,107,868,1,47,49,2,19,1,14,14,2
1,63,107,868,1,47,40,2,19,1,14,14,2
1,63,107,730,1,39,40,2,23,1,19,19,2
1,18,114,1848,19,33,12,2,23,1,21,21,2
1,67,83,736,57,47,40,2,19,1,21,21,2
1,86,34,932,20,23,24,2,27,1,14,14,2
1,63,107,582,1,11,12,2,23,1,5,5,2
1,88,76,1457,22,23,14,2,27,1,5,5,2
1,86,34,285,20,39,40,2,23,1,19,19,2
1,86,34,932,20,42,40,2,23,1,19,19,2
1,86,34,360,20,23,24,2,19,1,14,14,2
1,63,107,764,20,11,12,2,27,1,21,21,2
1,63,107,614,1,42,24,2,23,21,21,21,2
1,86,34,687,20,13,24,2,19,6,5,5,2
1,122,72,1784,3,42,44,2,23,1,19,19,2
1,63,107,917,20,23,24,2,19,1,5,5,2
1,63,107,868,51,23,24,2,19,1,5,5,2
1,122,72,1770,3,13,44,2,23,1,19,19,2
1,63,107,544,1,13,14,2,23,1,19,19,2
1,63,107,1091,20,13,24,2,23,6,5,5,2
1,86,34,319,20,23,24,2,19,1,5,5,2
1,89,98,683,2,23,24,2,19,1,5,5,2
1,63,107,843,1,11,12,2,19,1,5,5,2
1,63,107,868,51,11,12,2,27,1,14,14,2
1,87,139,844,8,23,12,2,27,21,21,21,2
1,63,107,980,1,33,12,2,23,1,21,21,2
1,87,139,310,8,13,40,2,17,1,19,19,2
1,89,98,684,2,39,40,2,23,1,19,19,2
1,8,58,153,2,11,24,2,27,1,21,21,2
1,87,139,664,8,11,12,2,27,1,19,19,2
1,9,35,763,20,11,12,2,27,1,5,5,2
1,86,34,505,20,23,24,2,19,1,19,19,2
1,63,107,931,1,23,24,2,23,1,14,14,2
1,86,34,932,20,11,12,2,17,1,19,19,2
1,63,107,843,51,33,12,2,17,1,19,19,2
1,63,107,759,20,23,24,2,23,1,14,14,2
1,63,107,868,51,11,12,2,17,1,19,19,2
1,144,80,1602,22,11,14,2,17,1,14,14,2
1,140,97,1332,111,11,14,2,17,1,14,14,2
1,48,23,965,71,42,12,2,23,1,5,5,2
1,86,34,313,20,11,12,2,23,1,5,5,2
1,86,34,573,20,39,40,2,23,1,19,19,2
1,87,139,664,8,39,40,2,23,19,19,19,2
1,63,107,843,1,42,44,2,27,1,14,14,2
1,86,34,504,20,42,44,2,17,1,21,21,2
1,63,107,758,1,23,24,2,19,1,14,14,2
1,63,107,838,51,23,24,2,19,6,5,5,2
1,122,72,1787,3,23,24,2,19,1,5,5,2
1,63,107,843,1,23,24,2,19,1,5,5,2
1,121,133,1444,22,23,14,2,19,1,5,5,2
1,63,107,918,20,23,24,2,19,1,5,5,2
1,63,107,1091,20,11,12,2,27,19,19,19,2
1,144,80,928,22,11,14,2,27,1,19,19,2
1,67,83,988,22,11,14,2,27,1,19,19,2
1,87,139,1599,8,13,24,2,23,1,5,5,2
1,63,107,545,1,23,24,2,19,1,19,19,2
1,63,107,544,51,11,24,2,23,1,19,19,2
1,122,72,1846,3,39,24,2,23,1,5,5,2
1,86,34,508,20,13,14,2,17,1,5,5,2
1,63,107,759,20,39,40,2,23,1,19,19,2
1,63,107,730,1,13,14,2,17,1,21,21,2
1,87,139,844,8,13,24,2,23,1,19,19,2
1,63,107,911,1,33,24,2,19,1,14,14,2
1,86,34,486,20,23,24,2,19,1,14,14,2
1,144,80,739,22,23,24,2,19,1,5,5,2
1,86,34,687,20,23,24,2,19,1,5,5,2
1,86,34,90,20,23,24,2,27,1,5,5,2
1,63,107,758,1,23,44,2,19,1,5,5,2
1,63,107,582,1,23,24,2,19,6,5,5,2
1,63,107,843,1,23,12,2,19,1,5,5,2
1,89,98,1039,2,23,12,2,19,1,5,5,2
1,86,34,589,20,11,12,2,17,1,5,5,2
1,63,107,544,1,23,24,2,23,19,19,19,2
1,87,139,888,8,11,12,2,27,1,21,21,2
1,63,107,911,1,23,24,2,19,1,14,14,2
1,9,35,406,20,23,24,2,19,1,14,14,2
1,63,107,931,1,23,24,2,17,1,14,14,2
1,59,54,121,8,23,14,2,27,1,14,14,2
1,63,107,931,1,23,14,2,23,1,14,14,2
1,63,107,614,1,39,44,2,23,1,19,19,2
1,63,107,911,1,23,44,2,27,1,14,14,2
1,63,107,868,51,23,24,2,19,1,14,14,2
1,13,50,454,18,23,24,2,19,1,5,5,2
1,63,107,838,51,23,24,2,19,1,5,5,2
1,86,34,486,20,11,14,2,27,1,19,19,2
1,63,107,614,1,11,12,2,17,1,5,5,2
1,86,34,90,20,11,12,2,17,6,5,5,2
1,63,107,980,1,33,12,2,27,1,21,21,2
1,63,107,807,20,23,24,2,19,14,14,14,2
1,63,107,545,1,33,12,2,23,21,21,21,2
1,63,107,807,20,11,12,2,17,1,19,19,2
1,86,34,384,20,23,24,2,17,1,19,19,2
1,86,34,285,20,23,24,2,27,1,14,14,2
1,63,107,843,1,23,14,2,27,1,14,14,2
1,89,98,684,2,42,40,2,23,1,19,19,2
1,69,20,1206,96,23,24,2,27,1,5,5,2
1,63,107,931,1,13,40,2,17,1,21,21,2
1,87,139,295,8,39,40,2,23,1,19,19,2
1,63,107,843,1,11,24,2,17,1,21,21,2
1,86,34,313,20,11,44,2,23,21,21,21,2
1,63,107,931,1,42,14,2,23,1,5,5,2
1,63,107,758,1,23,24,2,19,1,5,5,2
1,86,34,508,20,13,44,2,23,1,19,19,2
1,59,54,398,1,42,44,2,23,1,19,19,2
1,63,107,931,1,33,12,2,27,6,5,5,2
1,63,107,759,20,23,24,2,19,1,21,21,2
1,86,34,360,20,11,12,2,27,1,21,21,2
1,63,107,545,1,11,24,2,23,1,14,14,2
1,63,107,911,1,11,49,2,23,1,19,19,2
1,86,34,932,20,39,40,2,17,21,21,21,2
1,63,107,544,1,13,14,2,27,1,14,14,2
1,86,34,504,20,11,12,2,23,1,5,5,2
1,59,54,912,1,13,14,2,17,14,14,14,2
1,59,54,800,1,13,12,2,23,1,19,19,2
1,63,107,544,1,13,44,2,17,1,21,21,2
1,86,34,508,20,13,14,2,17,1,21,21,2
1,63,107,764,20,23,14,2,27,1,5,5,2
1,86,34,589,20,13,14,2,17,21,21,21,2
1,86,34,360,20,42,40,2,23,1,19,19,2
1,86,34,90,20,33,34,2,27,1,14,14,2
1,86,34,285,20,23,24,2,23,1,19,19,2
1,63,107,838,20,23,24,2,23,1,19,19,2
1,63,107,837,1,42,44,2,27,1,14,14,2
1,63,107,544,1,23,12,2,27,1,5,5,2
1,89,98,1610,8,13,14,2,23,1,19,19,2
1,87,139,844,8,11,12,2,27,1,5,5,2
1,63,107,1001,20,23,24,2,19,1,19,19,2
1,121,133,1444,22,23,24,2,17,1,19,19,2
1,87,139,689,8,23,14,2,17,1,14,14,2
1,87,139,794,2,23,40,2,17,1,5,5,2
1,63,107,730,1,11,12,2,23,1,19,19,2
1,89,98,880,2,39,24,2,23,1,5,5,2
1,85,80,358,2,13,24,2,17,1,19,19,2
1,144,80,928,22,23,24,2,23,1,14,14,2
1,9,35,763,20,42,44,2,27,1,14,14,2
1,63,107,614,1,23,24,2,19,1,14,14,2
1,63,107,911,1,23,24,2,19,1,5,5,2
1,144,80,928,22,23,24,2,19,6,5,5,2
1,86,34,384,20,23,24,2,19,1,5,5,2
1,63,107,917,20,23,24,2,19,1,5,5,2
1,86,34,338,20,23,24,2,19,6,5,5,2
1,86,34,313,20,23,24,2,19,1,5,5,2
1,63,107,759,20,42,24,2,17,1,19,19,2
